Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
3708,0.61,Very Good,I,VS2,62.4,57.0,5.4,5.43,3.38,1572
24896,1.05,Very Good,H,SI1,60.5,58.0,6.55,6.6,3.98,5406
12156,1.01,Fair,G,SI1,66.9,56.0,6.15,6.22,4.14,4102
12323,0.53,Very Good,G,SI2,60.9,55.0,5.26,5.29,3.21,1092
22144,0.31,Ideal,G,VS2,61.8,57.0,4.34,4.36,2.69,544
8543,1.52,Very Good,I,VS2,62.3,58.0,7.32,7.28,4.55,10051
20941,0.3,Ideal,H,VS2,62.4,55.0,4.28,4.31,2.68,491
8628,1.28,Premium,H,SI1,62.3,58.0,7.0,6.94,4.34,6946
16219,0.3,Premium,F,VVS2,61.4,59.0,4.36,4.31,2.66,945
17670,1.5,Very Good,I,VS1,62.2,59.0,7.27,7.3,4.53,10164
15393,1.12,Very Good,G,IF,60.9,57.0,6.68,6.79,4.1,8962
1501,0.33,Ideal,D,VS2,62.3,56.0,4.43,4.46,2.77,781
23897,0.35,Very Good,D,VS2,62.8,58.0,4.47,4.51,2.82,685
8312,0.53,Good,F,VS1,61.8,62.8,5.13,5.16,3.18,1624
3236,0.34,Very Good,D,SI2,60.7,61.0,4.45,4.51,2.72,507
4292,0.5,Good,F,VS2,63.3,57.0,5.01,5.07,3.19,1436
24000,0.5,Ideal,F,VS2,62.0,56.0,5.07,5.11,3.15,1581
20830,0.9,Very Good,D,VS2,63.3,59.0,6.12,6.17,3.89,4981
23502,0.53,Good,F,VVS2,62.5,65.0,5.11,5.17,3.21,2281
719,0.73,Ideal,J,SI1,62.0,56.0,5.74,5.78,3.57,1902
13038,1.52,Premium,F,VS2,59.4,60.0,7.61,7.5,4.49,13530
11919,0.23,Very Good,E,VVS2,61.9,60.0,3.93,3.96,2.44,505
25552,0.51,Ideal,H,SI2,62.5,55.0,5.1,5.14,3.2,983
8658,1.01,Very Good,G,VS2,61.6,60.0,6.42,6.47,3.97,6406
3600,0.75,Fair,J,VS2,59.1,66.0,5.99,5.82,3.49,1944
11101,0.7,Good,D,VS2,59.9,59.0,5.69,5.73,3.42,3561
26688,0.32,Ideal,D,VS2,62.1,53.0,4.42,4.44,2.75,671
3193,0.32,Ideal,I,VS2,61.5,56.0,4.41,4.4,2.71,576
4030,0.56,Ideal,F,SI2,61.9,55.0,5.27,5.31,3.28,1212
13675,0.53,Ideal,G,SI1,60.7,56.0,5.22,5.27,3.18,1371
17592,0.3,Ideal,F,VS1,62.2,54.4,4.3,4.33,2.68,652
24157,1.01,Fair,E,VS2,66.6,55.0,6.27,6.2,4.15,4525
26300,0.3,Premium,G,VVS2,60.8,58.0,4.34,4.38,2.65,684
1341,0.32,Ideal,G,VS1,61.3,57.0,4.37,4.4,2.69,645
12065,0.71,Ideal,E,SI1,61.3,55.0,5.72,5.77,3.52,2792
10637,1.52,Good,H,SI1,63.6,57.0,7.25,7.3,4.63,9898
25071,0.23,Very Good,D,VVS2,61.3,58.0,3.93,3.97,2.42,530
20979,0.91,Very Good,F,SI1,63.5,58.0,6.15,6.1,3.89,3195
14110,0.91,Very Good,G,SI1,63.5,58.0,6.15,6.04,3.87,4081
9438,0.91,Very Good,F,VS1,63.5,56.0,6.18,6.14,3.91,4739
26695,0.32,Ideal,H,VVS1,62.2,56.0,4.37,4.38,2.72,730
9538,1.03,Ideal,G,VS1,61.4,55.0,6.5,6.53,4.0,7481
8226,0.31,Ideal,H,IF,61.2,56.0,4.36,4.4,2.68,789
9058,0.42,Ideal,F,SI1,61.6,56.0,4.81,4.83,2.97,691
8708,0.23,Premium,F,VVS2,61.3,59.0,3.99,3.94,2.43,571
23361,0.74,Very Good,E,SI1,60.0,57.0,5.85,5.89,3.52,2839
5504,0.52,Very Good,F,VVS1,61.7,56.0,5.17,5.22,3.2,2205
26575,0.27,Ideal,F,VS1,,57.0,4.15,4.18,2.57,577
4367,0.54,Ideal,F,VVS1,60.8,56.0,5.28,5.34,3.23,2356
26318,0.71,Very Good,I,VS1,62.3,60.0,5.69,5.73,3.56,2326
7865,1.0,Premium,F,VVS2,61.2,60.0,6.43,6.38,3.92,8400
5633,0.53,Ideal,D,VS2,60.9,57.0,5.17,5.24,3.17,1783
18229,0.77,Premium,I,VS2,61.6,58.0,5.92,5.96,3.66,2275
19646,0.41,Good,E,VVS1,60.4,61.0,4.76,4.81,2.89,1169
16231,0.67,Premium,H,VVS2,60.6,61.0,5.65,5.61,3.41,2171
1342,0.3,Very Good,E,VVS1,61.8,56.0,4.29,4.32,2.66,1006
26189,0.34,Ideal,D,VS2,62.0,55.0,4.45,4.48,2.77,805
20155,2.2,Ideal,H,VS2,61.7,55.0,8.41,8.38,5.18,17460
13191,1.19,Ideal,H,VS1,62.5,54.0,6.78,6.82,4.25,7466
8286,0.32,Premium,D,SI1,61.5,59.0,4.42,4.39,2.71,756
14023,0.52,Ideal,H,SI1,62.0,55.0,5.16,5.2,3.21,1730
9686,1.52,Fair,H,VS2,62.1,66.0,7.33,7.13,4.5,8674
4125,0.81,Very Good,I,VS2,64.0,60.0,5.84,5.88,3.75,2714
14010,2.3,Premium,I,SI2,61.3,58.0,8.53,8.46,5.21,11051
20141,0.3,Ideal,E,VVS2,60.2,57.0,4.4,4.37,2.64,1013
16560,1.03,Fair,G,SI2,65.7,58.0,6.32,6.26,4.13,3530
5397,1.01,Premium,G,SI2,60.5,58.0,6.55,6.47,3.94,4327
5159,1.53,Ideal,I,SI1,,57.0,7.33,7.37,4.59,8981
1410,1.21,Ideal,H,IF,61.0,57.0,6.79,6.89,4.17,7789
22606,0.31,Good,E,SI1,63.4,55.0,4.29,4.32,2.73,544
19032,1.05,Ideal,G,VS2,61.9,56.0,6.56,6.52,4.05,6604
2810,1.01,Ideal,G,SI2,59.3,60.0,6.54,6.58,3.89,4556
6465,0.5,Premium,G,VS1,59.7,60.0,5.14,5.11,3.06,1746
8649,1.03,Ideal,G,VS1,62.3,56.0,6.5,6.46,4.04,6864
10942,0.46,Very Good,F,VS2,59.9,55.0,5.06,5.08,3.04,1258
19440,0.41,Ideal,J,VS1,62.1,56.0,4.75,4.79,2.96,647
16436,0.54,Premium,E,SI1,62.2,61.0,5.24,5.15,3.23,1375
10926,0.31,Premium,G,SI1,62.4,55.0,4.34,4.31,2.7,593
18078,0.9,Good,H,SI2,63.1,60.0,6.09,6.14,3.86,3024
7117,2.19,Premium,J,SI2,61.8,60.0,8.35,8.25,5.13,13355
758,0.4,Premium,D,SI2,62.4,58.0,4.69,4.73,2.94,666
6774,0.9,Very Good,I,VS2,63.3,58.0,6.07,6.13,3.86,3519
19208,0.33,Premium,I,VVS1,61.9,60.0,4.44,4.41,2.74,780
1756,0.63,Premium,F,VS2,58.2,61.0,5.68,5.62,3.29,1960
10118,1.07,Very Good,H,VS2,62.7,57.0,6.48,6.53,4.08,5264
24550,1.72,Premium,H,VS2,61.3,59.0,7.69,7.72,4.72,13486
26391,1.28,Ideal,H,SI2,62.8,57.0,6.92,6.87,4.33,6451
10457,1.11,Ideal,H,SI1,61.0,56.0,6.74,6.7,4.1,5315
5745,0.71,Ideal,E,VS1,62.1,53.0,5.76,5.73,3.57,2963
3205,0.54,Ideal,H,VVS1,60.4,55.0,5.27,5.32,3.2,1846
10382,1.5,Fair,F,SI1,64.3,58.0,7.04,7.09,4.54,10450
10468,0.51,Ideal,E,VS2,61.5,57.0,5.09,5.12,3.14,1656
13134,0.56,Ideal,E,VS2,61.5,57.0,5.27,5.3,3.25,1819
25478,0.56,Ideal,E,VS2,,57.0,5.31,5.34,3.23,1819
16135,0.34,Ideal,D,VS1,60.9,56.0,4.51,4.56,2.76,865
6417,0.41,Good,E,SI1,63.2,58.0,4.68,4.72,2.97,705
17832,0.36,Ideal,J,SI1,61.6,56.0,4.61,4.58,2.83,597
23579,2.02,Premium,H,SI1,63.0,60.0,7.85,7.79,4.93,13453
304,0.35,Very Good,H,SI2,63.2,61.0,4.49,4.47,2.83,551
25715,0.56,Ideal,F,VVS2,61.9,56.0,5.29,5.32,3.28,2462
5768,0.54,Ideal,H,VVS2,61.8,56.0,5.25,5.27,3.25,1696
9402,0.51,Very Good,E,VS1,59.6,56.0,5.19,5.24,3.11,1841
311,0.7,Ideal,H,SI2,59.9,57.0,5.77,5.74,3.45,2142
19848,2.74,Very Good,H,SI2,63.3,58.0,8.88,8.84,5.61,17184
3984,1.02,Good,D,SI2,57.7,64.0,6.7,6.62,3.84,4246
11250,0.43,Premium,D,SI1,61.2,58.0,4.83,4.87,2.97,830
15842,0.73,Fair,I,I1,66.1,58.0,5.63,5.5,3.68,1175
10261,0.77,Ideal,E,SI1,62.5,56.0,5.87,5.91,3.68,3000
14130,1.17,Good,G,VS1,60.0,64.0,6.82,6.77,4.08,7972
15830,1.02,Very Good,F,SI2,59.6,59.0,6.51,6.54,3.89,3974
127,0.76,Very Good,E,SI1,63.0,59.0,5.76,5.8,3.64,2668
21870,1.01,Premium,I,SI2,60.5,61.0,6.47,6.42,3.9,3761
1206,0.3,Premium,G,VVS1,62.6,58.0,4.29,4.27,2.68,1013
18685,0.43,Very Good,G,SI1,63.1,58.0,4.79,4.75,3.01,903
12830,1.08,Ideal,G,VS2,62.5,57.0,6.56,6.6,4.11,6561
6673,0.91,Ideal,I,SI2,63.0,54.0,6.17,6.12,3.86,2976
24894,0.51,Very Good,I,SI1,63.5,60.0,5.03,5.05,3.2,1046
12859,0.4,Very Good,E,VS1,62.7,55.0,4.69,4.72,2.95,1250
17855,0.56,Ideal,E,SI1,61.6,55.0,5.31,5.33,3.28,1649
19461,0.5,Ideal,H,VS2,61.3,56.0,5.12,5.16,3.15,1349
9302,0.6,Premium,D,SI2,61.4,56.0,5.43,5.41,3.33,1385
24151,1.0,Very Good,F,SI1,61.0,60.0,6.38,6.43,3.91,5804
3973,0.31,Ideal,G,VVS1,60.6,57.0,4.38,4.4,2.66,816
17581,0.43,Ideal,H,SI1,62.5,57.0,4.84,4.79,3.01,919
15494,0.72,Ideal,E,SI1,,55.0,5.77,5.84,3.53,2869
101,1.02,Fair,J,SI1,66.8,55.0,6.25,6.18,4.15,3027
6161,0.38,Ideal,E,VS1,61.4,56.0,4.66,4.69,2.87,920
11553,0.5,Premium,E,SI1,62.4,61.0,5.1,4.98,3.15,1348
10924,1.21,Premium,F,SI2,59.0,60.0,6.99,6.94,4.11,6092
13142,0.63,Very Good,G,SI2,63.3,59.0,5.51,5.31,3.45,1105
20527,0.7,Very Good,F,SI1,59.8,60.0,5.75,5.83,3.46,2196
12144,0.31,Ideal,E,VS2,61.0,56.0,4.38,4.34,2.66,872
17407,0.42,Good,G,VVS1,63.6,55.0,4.75,4.78,3.03,1179
22212,1.01,Ideal,G,VS1,62.1,54.0,6.41,6.43,3.99,7262
4913,1.37,Premium,G,SI2,59.6,60.0,7.24,7.18,4.3,6495
13345,0.31,Premium,E,VS2,60.0,59.0,4.39,4.35,2.62,872
1130,0.33,Ideal,D,SI2,62.4,57.0,4.39,4.42,2.75,492
26277,0.75,Ideal,J,VS2,62.3,57.0,5.81,5.84,3.63,1923
11749,0.9,Ideal,E,VVS2,62.8,54.0,6.11,6.21,3.87,7286
9623,0.36,Ideal,D,VVS2,61.6,57.0,4.59,4.56,2.82,1114
10618,1.71,Premium,I,VS1,,57.0,7.82,7.73,4.71,11246
23019,1.75,Premium,F,VS2,61.4,58.0,7.76,7.72,4.75,17172
7094,1.0,Very Good,F,SI1,63.1,59.0,6.29,6.22,3.95,4234
9728,0.3,Premium,H,SI1,60.1,55.0,4.41,4.38,2.64,554
20863,0.73,Ideal,E,SI2,60.4,56.0,5.81,5.89,3.54,2434
23125,0.41,Ideal,F,VS1,61.3,55.0,4.83,4.79,2.95,1076
5172,0.4,Ideal,G,VS2,61.2,57.0,4.73,4.78,2.91,807
3500,0.54,Premium,E,VS2,59.2,58.0,5.32,5.35,3.16,1754
2910,1.01,Good,H,VS2,64.4,58.0,6.18,6.24,4.0,5331
24275,0.32,Very Good,E,VVS1,59.0,61.0,4.44,4.47,2.63,748
4093,1.32,Premium,H,VS2,61.5,59.0,7.04,7.01,4.32,6505
10435,2.28,Ideal,E,SI2,62.0,55.0,8.49,8.45,5.25,16969
9165,1.01,Ideal,G,IF,60.8,59.0,6.47,6.5,3.94,8869
2318,1.64,Premium,E,SI1,59.5,58.0,7.64,7.72,4.57,14107
14555,0.43,Ideal,G,IF,62.4,54.0,4.84,4.87,3.03,1318
3463,0.37,Premium,E,VS2,61.0,59.0,4.65,4.6,2.82,888
4817,0.7,Very Good,E,VS1,62.5,56.0,5.64,5.68,3.54,3063
9197,0.92,Very Good,E,SI2,62.1,58.0,6.18,6.22,3.85,4011
16975,0.42,Ideal,H,IF,61.9,56.0,4.79,4.81,2.97,1216
5911,1.29,Ideal,H,SI2,61.6,54.0,7.0,7.02,4.32,6300
25090,0.7,Ideal,E,SI2,61.0,56.0,5.78,5.72,3.51,2376
24489,0.53,Ideal,G,IF,60.3,56.0,5.29,5.33,3.2,2293
23661,0.3,Ideal,G,IF,62.6,54.0,4.3,4.33,2.7,826
2413,0.51,Premium,J,SI1,61.7,56.0,5.17,5.14,3.18,956
6482,0.9,Fair,G,VS2,65.8,61.0,5.99,5.96,3.93,4309
7372,1.25,Ideal,J,SI1,62.4,57.0,6.86,6.92,4.3,5252
15065,0.72,Ideal,E,SI1,62.6,57.0,5.69,5.74,3.58,2731
14878,0.72,Premium,G,SI2,61.6,55.0,5.79,5.76,3.56,2364
6308,0.35,Very Good,I,VS2,62.9,57.0,4.5,4.53,2.84,491
2986,0.54,Ideal,G,VVS2,62.2,55.0,5.22,5.27,3.26,1868
10950,0.31,Ideal,H,VS2,61.3,56.0,4.36,4.38,2.68,507
19655,1.1,Very Good,H,SI1,62.1,58.0,6.59,6.61,4.1,4276
1713,0.53,Good,E,SI1,63.6,56.0,5.19,5.1,3.27,1224
5363,0.95,Premium,E,SI2,60.7,59.0,6.3,6.36,3.84,4142
24183,0.71,Very Good,F,SI2,63.4,57.0,5.7,5.63,3.59,2266
22178,0.41,Premium,E,SI1,60.5,61.0,4.8,4.78,2.9,969
19531,1.64,Ideal,G,VS2,61.5,56.0,7.59,7.62,4.68,16297
25763,1.02,Very Good,H,SI1,61.9,61.0,6.34,6.42,3.95,4476
21315,1.12,Very Good,G,VVS1,58.9,60.0,6.78,6.91,4.03,8072
5127,1.35,Premium,I,SI1,62.1,58.0,7.07,7.0,4.37,6340
6661,0.73,Ideal,F,VS2,62.7,58.0,5.72,5.77,3.6,2939
25517,0.9,Premium,H,VS2,63.0,61.0,6.14,6.05,3.84,3810
24705,1.01,Good,G,VS2,63.6,56.0,6.31,6.24,3.99,10181
8331,0.39,Very Good,J,VVS1,62.5,58.0,4.61,4.67,2.9,718
7727,0.43,Premium,H,I1,62.0,59.0,4.83,4.78,2.98,581
18640,0.3,Ideal,G,SI1,61.2,56.0,4.33,4.36,2.65,487
18067,0.51,Very Good,F,VS2,62.9,57.0,5.09,5.11,3.21,1569
1190,0.3,Premium,F,VS2,61.4,60.0,4.3,4.27,2.63,776
21857,1.51,Premium,H,VS1,62.4,60.0,7.34,7.27,4.56,10939
19094,0.58,Premium,E,SI1,58.5,55.0,5.52,5.39,3.19,1407
24520,0.36,Good,E,SI2,63.7,54.0,4.55,4.52,2.89,648
26328,0.34,Premium,I,VS2,61.8,58.0,4.51,4.48,2.78,612
3517,0.34,Good,G,SI1,63.9,58.0,4.43,4.4,2.82,650
13725,1.12,Ideal,G,VS1,61.0,56.0,6.72,6.76,4.11,7495
18441,1.09,Ideal,G,SI2,62.1,56.0,6.59,6.66,4.12,4586
16735,1.03,Ideal,G,SI1,60.8,57.0,6.52,6.47,3.95,5653
17365,1.56,Good,H,SI2,59.2,59.0,7.46,7.54,4.44,7554
8694,0.4,Very Good,F,SI1,,58.0,4.72,4.69,2.98,882
2680,0.37,Good,H,SI1,64.0,55.0,4.53,4.57,2.91,528
10998,0.48,Ideal,I,VVS2,62.1,56.0,5.01,5.04,3.12,1061
10971,0.71,Premium,G,SI2,60.6,59.0,5.78,5.74,3.49,2147
24617,1.1,Very Good,E,SI2,63.0,56.0,6.59,6.55,4.14,5073
6773,1.41,Ideal,G,VS1,60.4,57.0,7.31,7.22,4.39,11109
9130,1.02,Premium,E,VVS1,61.5,59.0,6.46,6.41,3.96,11163
3559,1.1,Premium,G,VS2,62.8,58.0,6.6,6.58,4.14,6387
9968,0.33,Very Good,G,VS1,62.0,59.0,4.36,4.42,2.72,666
4989,0.7,Very Good,D,VS1,60.3,58.0,5.76,5.79,3.48,4095
201,1.01,Good,E,SI2,63.7,55.0,6.38,6.31,4.05,4118
18843,0.51,Good,E,VVS2,62.0,60.5,5.05,5.08,3.15,1980
18451,0.3,Very Good,H,VVS1,63.0,54.0,4.27,4.3,2.7,684
3243,0.41,Ideal,D,SI1,62.7,56.0,4.73,4.78,2.98,791
17847,0.56,Ideal,F,SI1,61.4,57.0,5.3,5.28,3.25,1441
25582,0.3,Good,E,SI1,63.2,57.0,4.25,4.3,2.7,526
552,0.62,Ideal,D,VS2,61.2,56.0,5.49,5.52,3.37,2243
15117,0.25,Ideal,F,VS1,61.1,58.0,4.04,4.08,2.48,595
9857,0.7,Very Good,E,VS2,62.4,60.0,5.57,5.61,3.49,2755
5078,1.24,Premium,F,SI2,61.4,58.0,6.94,6.9,4.25,5889
12702,1.0,Ideal,H,VS2,61.2,60.0,6.4,6.45,3.93,6133
16985,0.35,Very Good,G,VS1,61.5,60.0,4.51,4.57,2.79,676
24050,0.36,Ideal,H,VS2,61.0,57.0,4.59,4.63,2.81,587
18311,0.38,Ideal,D,VVS2,62.5,53.0,4.63,4.68,2.91,1096
11951,0.43,Ideal,F,IF,61.5,56.0,4.89,4.86,3.0,1580
20867,0.72,Ideal,E,VS2,60.8,56.0,5.81,5.84,3.54,3304
19861,0.31,Very Good,F,SI1,63.5,56.0,4.33,4.3,2.74,663
23045,0.44,Ideal,I,VS2,61.9,54.0,4.91,4.95,3.05,732
14966,0.7,Premium,E,VS2,62.6,56.0,5.71,5.66,3.56,2822
24965,1.26,Premium,H,SI2,62.0,56.0,6.92,6.88,4.28,4586
663,1.35,Premium,J,SI1,61.1,61.0,7.13,7.1,4.35,5715
22943,0.52,Very Good,I,SI1,63.3,55.0,5.13,5.1,3.24,1073
5583,2.53,Premium,H,SI2,,59.0,8.9,8.82,5.29,17591
25614,0.31,Premium,G,VS1,62.0,59.0,4.3,4.28,2.66,802
1688,0.43,Ideal,I,VS2,61.9,54.0,4.87,4.88,3.02,716
17247,2.01,Very Good,H,SI1,63.1,56.0,8.05,8.0,5.06,11825
4037,1.5,Good,F,VS2,63.6,59.0,7.13,7.22,4.56,10995
15439,0.31,Ideal,G,VS2,62.2,53.0,4.37,4.38,2.72,562
6168,0.55,Premium,E,SI1,62.4,57.6,5.23,5.28,3.27,1630
22848,0.56,Very Good,H,SI1,61.3,60.0,5.23,5.28,3.22,1197
23010,0.32,Very Good,G,IF,62.1,53.0,4.4,4.45,2.75,918
2766,1.1,Ideal,G,VVS2,62.0,56.0,6.68,6.64,4.13,8932
26309,0.4,Premium,G,IF,59.8,58.0,4.79,4.85,2.88,1333
13244,1.01,Premium,H,SI1,59.2,58.0,6.58,6.56,3.89,3417
22678,1.02,Very Good,E,I1,60.6,63.0,6.52,6.46,3.93,3199
9514,0.3,Ideal,E,VVS1,61.1,56.0,4.38,4.36,2.67,982
3567,0.31,Ideal,E,IF,61.9,55.0,4.38,4.41,2.72,1046
18050,0.61,Very Good,F,VS2,61.8,56.0,5.42,5.46,3.36,1989
18811,0.34,Very Good,E,SI1,63.2,55.0,4.49,4.46,2.83,765
9739,0.7,Ideal,H,VS2,61.2,56.0,5.72,5.75,3.51,3145
13602,0.41,Ideal,D,VS1,62.6,55.0,4.75,4.77,2.98,1019
25156,1.7,Premium,I,VS1,61.5,58.0,7.74,7.64,4.73,8840
12519,0.71,Ideal,G,VS2,62.9,56.0,5.73,5.68,3.59,2443
20495,0.38,Premium,G,SI1,59.5,62.0,4.71,4.67,2.79,855
20069,1.09,Ideal,E,SI2,61.7,58.0,6.58,6.62,4.07,5042
21004,2.01,Good,E,SI2,63.1,58.0,7.89,8.01,5.02,15255
9098,1.01,Ideal,D,SI2,62.5,57.0,6.39,6.35,3.98,5206
6720,0.29,Very Good,E,VVS2,61.4,58.0,4.25,4.31,2.63,633
11470,0.31,Ideal,F,IF,61.0,56.0,4.39,4.43,2.69,914
8229,1.3,Ideal,F,VS2,62.2,56.0,6.98,6.94,4.33,10090
20799,1.02,Premium,H,I1,62.5,60.0,6.39,6.41,4.0,3141
13084,0.32,Premium,H,SI1,60.9,60.0,4.43,4.4,2.69,591
20951,0.35,Ideal,E,VS1,61.6,55.1,4.54,4.58,2.81,771
13620,1.22,Ideal,F,SI2,61.7,54.9,6.84,6.9,4.24,6132
10436,0.42,Ideal,F,VVS2,61.1,57.0,4.84,4.82,2.95,1221
6914,1.75,Very Good,I,SI2,61.2,57.0,7.71,7.76,4.73,10098
17240,1.53,Ideal,H,SI1,61.1,57.0,7.45,7.44,4.55,10659
6022,0.52,Ideal,E,SI1,60.1,59.0,5.18,5.23,3.13,1389
7856,0.54,Ideal,J,SI1,62.5,54.0,5.22,5.25,3.27,964
21304,0.9,Very Good,F,SI1,59.1,59.0,6.3,6.35,3.74,4498
4790,0.9,Very Good,F,SI1,63.1,56.0,6.17,6.12,3.88,4103
25135,1.5,Premium,G,SI2,62.0,62.0,7.31,7.25,4.51,8190
7333,0.54,Ideal,G,VS1,61.3,57.0,5.25,5.28,3.23,1754
4945,0.54,Ideal,H,VVS2,61.6,56.0,5.24,5.27,3.24,1639
26144,0.34,Premium,G,VS2,62.4,59.0,4.41,4.47,2.77,596
13652,0.6,Ideal,E,VS2,62.0,56.0,5.4,5.43,3.36,2112
21055,0.5,Good,F,VS2,58.8,64.0,5.21,5.16,3.05,1433
16043,2.05,Good,G,I1,56.9,58.0,8.46,8.3,4.77,7026
274,0.82,Premium,G,SI2,62.3,58.0,5.96,5.98,3.72,2456
14607,0.3,Premium,G,VVS1,62.4,59.0,4.31,4.25,2.67,905
24302,0.39,Premium,F,VS1,61.7,58.0,4.71,4.69,2.9,956
15568,0.41,Very Good,G,VVS2,61.9,54.0,4.77,4.82,2.96,932
15045,0.9,Very Good,F,SI1,59.8,54.0,6.25,6.32,3.76,4054
20180,2.52,Fair,J,SI2,65.1,56.0,8.51,8.43,5.51,15776
1422,0.72,Ideal,F,VS2,62.1,54.0,5.76,5.8,3.59,2989
24448,1.25,Premium,D,SI2,63.0,62.0,6.86,6.82,4.3,5947
21019,1.21,Good,E,I1,63.3,63.0,6.67,6.72,4.24,3726
5632,1.11,Ideal,E,VS2,62.2,56.0,6.66,6.59,4.12,7459
16979,1.22,Very Good,D,SI2,59.0,58.0,6.96,7.08,4.14,6607
24912,1.35,Premium,G,SI2,58.4,59.0,7.32,7.28,4.26,6400
5946,1.03,Ideal,F,SI1,61.3,57.0,6.47,6.53,3.98,6044
4771,0.3,Premium,D,SI1,,58.0,4.29,4.32,2.65,552
15337,0.94,Fair,H,SI2,66.0,50.1,6.13,6.17,4.06,3353
5769,1.5,Very Good,G,SI2,58.5,62.0,7.4,7.44,4.34,8580
5011,0.41,Ideal,E,VS1,62.7,57.0,4.76,4.72,2.97,1153
13279,1.56,Ideal,F,VS2,62.0,55.0,7.41,7.45,4.61,17108
2735,1.5,Premium,H,VS2,61.8,59.0,7.3,7.35,4.53,11360
25204,0.5,Good,D,SI2,61.9,63.0,5.05,5.07,3.13,1175
16132,1.11,Ideal,J,SI2,61.7,57.0,6.63,6.69,4.11,4092
1305,0.71,Ideal,G,SI1,60.6,56.0,5.76,5.82,3.51,2368
17064,1.25,Very Good,G,VS2,63.5,60.0,6.74,6.64,4.25,8575
7224,0.71,Good,I,VS1,63.8,53.0,5.7,5.64,3.62,2104
954,0.53,Premium,G,VS2,60.7,59.0,5.24,5.18,3.16,1607
22122,0.55,Ideal,H,SI1,61.5,54.0,5.3,5.33,3.27,1248
18916,0.5,Premium,G,VS2,60.2,60.0,5.21,5.15,3.12,1415
12951,0.91,Very Good,G,VS1,63.1,61.0,6.13,6.07,3.85,4536
1552,0.35,Ideal,F,VS2,62.1,57.0,4.55,4.53,2.82,906
25634,1.38,Ideal,G,SI2,61.4,55.0,7.2,7.17,4.41,7094
7514,0.31,Ideal,D,VS2,61.2,55.0,4.39,4.37,2.68,942
23822,0.64,Very Good,E,VVS2,61.8,59.0,5.51,5.53,3.41,3541
18893,0.71,Very Good,F,SI1,63.3,60.0,5.61,5.54,3.53,2198
19472,0.53,Very Good,D,SI1,59.1,59.0,5.27,5.33,3.13,1415
7370,0.32,Premium,D,VVS2,,60.0,4.37,4.41,2.7,926
23467,0.38,Ideal,E,VVS2,59.9,61.0,4.71,4.74,2.83,1008
6982,1.01,Very Good,I,SI2,63.7,57.0,6.32,6.36,4.04,3998
22988,1.04,Very Good,E,SI2,60.9,59.0,6.58,6.62,4.02,4486
24290,0.4,Ideal,G,VVS1,61.5,57.0,4.74,4.79,2.93,1059
22237,0.23,Good,F,VS2,63.8,57.0,3.93,3.84,2.48,447
23479,0.31,Premium,D,VS1,59.6,58.0,4.38,4.41,2.62,683
17488,1.56,Ideal,F,SI1,61.2,57.0,7.48,7.52,4.59,11047
16095,0.73,Premium,E,SI2,60.8,60.0,5.87,5.78,3.54,2409
1732,0.42,Ideal,G,VS1,61.0,56.0,4.86,4.82,2.95,1055
20974,0.52,Ideal,F,IF,60.6,57.0,5.22,5.21,3.16,2598
1504,1.01,Very Good,E,SI2,63.4,58.0,6.43,6.34,4.05,3801
21431,1.15,Premium,I,SI1,62.5,60.0,6.72,6.68,4.19,4939
3237,2.0,Ideal,I,VS1,62.3,56.0,8.08,8.03,5.02,12907
4355,0.41,Ideal,D,SI1,61.7,54.0,4.79,4.78,2.95,1015
19039,1.01,Very Good,H,SI1,62.7,58.0,6.36,6.34,3.98,4743
15806,0.5,Premium,G,VVS2,60.5,62.0,5.14,5.07,3.09,1806
18680,2.01,Fair,H,VS2,66.1,53.0,7.82,7.92,5.2,15888
8450,0.73,Premium,D,VS1,60.0,58.0,5.9,5.86,3.53,3557
12572,0.3,Premium,E,VS1,61.8,58.0,4.33,4.31,2.67,911
1493,1.0,Good,H,SI2,57.9,62.0,6.53,6.49,3.77,4592
14041,0.43,Premium,D,SI1,62.4,60.0,4.79,4.82,3.0,796
23600,0.32,Ideal,D,SI1,61.3,55.0,4.39,4.42,2.7,589
9151,1.2,Premium,H,SI2,62.1,57.0,6.84,6.69,4.21,3965
26050,1.01,Very Good,E,SI1,63.1,60.0,6.37,6.34,4.01,5002
26106,0.71,Very Good,H,VVS1,62.7,57.0,5.66,5.72,3.57,2938
492,0.4,Very Good,E,SI1,62.8,59.0,4.67,4.7,2.94,707
20481,0.51,Premium,E,VS2,60.3,59.0,5.2,5.22,3.14,1656
1585,0.77,Ideal,H,VVS2,61.3,56.0,5.91,5.94,3.63,3707
20097,0.71,Ideal,D,VS2,60.1,56.0,5.77,5.83,3.48,4029
297,0.4,Ideal,D,SI1,61.8,55.0,4.74,4.78,2.94,772
24446,1.11,Fair,H,SI1,65.7,61.0,6.42,6.39,4.21,5178
21751,1.01,Very Good,G,SI1,60.2,58.0,6.5,6.59,3.94,4719
22534,0.31,Ideal,D,IF,61.1,56.0,4.39,4.42,2.69,1251
14477,2.0,Premium,I,SI2,61.3,59.0,8.13,8.09,4.97,14208
9923,1.1,Very Good,F,SI1,60.5,60.0,6.65,6.67,4.03,5667
12063,0.6,Very Good,I,VVS2,63.7,57.4,5.36,5.41,3.42,1565
20187,0.7,Good,H,VS2,,65.0,5.69,5.76,3.37,2187
